,Arrivals Busyness ID,Avg Daily Arrivals (Month and Weekday)
22663,A-PLN-10-5,2.375
22664,A-PLN-10-6,1.0
22665,A-PLN-11-0,3.0
22666,A-PLN-11-1,2.0
22667,A-PLN-11-2,3.0
22668,A-PLN-11-3,2.7777777777777777
22669,A-PLN-11-4,2.7
22670,A-PLN-11-5,2.2222222222222223
22671,A-PLN-11-6,1.125
22672,A-PLN-12-0,2.8
22673,A-PLN-12-1,1.8888888888888888
22674,A-PLN-12-2,3.0
22675,A-PLN-12-3,3.0
22676,A-PLN-12-4,3.0
22677,A-PLN-12-5,2.0
22678,A-PLN-12-6,1.2
22679,A-PLN-2-0,3.0
22680,A-PLN-2-1,2.0
22681,A-PLN-2-2,3.0
22682,A-PLN-2-3,3.0
22683,A-PLN-2-4,3.0
22684,A-PLN-2-5,2.0
22685,A-PLN-2-6,1.0
22686,A-PLN-3-0,3.0
22687,A-PLN-3-1,2.0
22688,A-PLN-3-2,3.0
22689,A-PLN-3-3,3.0
22690,A-PLN-3-4,3.0
22691,A-PLN-3-5,2.0
22692,A-PLN-3-6,1.0
22693,A-PLN-4-0,3.0
22694,A-PLN-4-1,2.0
22695,A-PLN-4-2,3.0
22696,A-PLN-4-3,3.0
22697,A-PLN-4-4,3.0
22698,A-PLN-4-5,3.0
22699,A-PLN-4-6,1.8888888888888888
22700,A-PLN-5-0,3.0
22701,A-PLN-5-1,2.111111111111111
22702,A-PLN-5-2,3.1
22703,A-PLN-5-3,3.1
22704,A-PLN-5-4,3.111111111111111
22705,A-PLN-5-5,3.0
22706,A-PLN-5-6,2.0
22707,A-PLN-6-0,4.125
22708,A-PLN-6-1,2.0
22709,A-PLN-6-2,4.125
22710,A-PLN-6-3,4.125
22711,A-PLN-6-4,4.111111111111111
22712,A-PLN-6-5,4.2
22713,A-PLN-6-6,3.2222222222222223
22714,A-PLN-7-0,4.9
22715,A-PLN-7-1,2.8
22716,A-PLN-7-2,4.777777777777778
22717,A-PLN-7-3,4.875
22718,A-PLN-7-4,4.875
22719,A-PLN-7-5,4.875
22720,A-PLN-7-6,3.888888888888889
22721,A-PLN-8-0,3.875
22722,A-PLN-8-1,2.25
22723,A-PLN-8-2,4.0
22724,A-PLN-8-3,4.1
22725,A-PLN-8-4,4.1
22726,A-PLN-8-5,4.222222222222222
22727,A-PLN-8-6,3.25
22728,A-PLN-9-0,3.111111111111111
22729,A-PLN-9-1,2.125
22730,A-PLN-9-2,3.125
22731,A-PLN-9-3,3.125
22732,A-PLN-9-4,3.125
22733,A-PLN-9-5,3.111111111111111
22734,A-PLN-9-6,2.2
22735,A-PNS-1-0,26.555555555555557
22736,A-PNS-1-1,26.1
22737,A-PNS-1-2,27.4
22738,A-PNS-1-3,27.666666666666668
22739,A-PNS-1-4,28.125
22740,A-PNS-1-5,25.0
22741,A-PNS-1-6,25.625
22742,A-PNS-10-0,32.55555555555556
22743,A-PNS-10-1,33.6
22744,A-PNS-10-2,32.3
22745,A-PNS-10-3,34.0
22746,A-PNS-10-4,33.375
22747,A-PNS-10-5,31.25
22748,A-PNS-10-6,34.125
22749,A-PNS-11-0,32.375
22750,A-PNS-11-1,33.0
22751,A-PNS-11-2,32.5
22752,A-PNS-11-3,30.0
22753,A-PNS-11-4,30.9
22754,A-PNS-11-5,31.333333333333332
22755,A-PNS-11-6,33.375
22756,A-PNS-12-0,31.0
22757,A-PNS-12-1,29.444444444444443
22758,A-PNS-12-2,32.5
22759,A-PNS-12-3,33.625
22760,A-PNS-12-4,33.375
22761,A-PNS-12-5,30.555555555555557
22762,A-PNS-12-6,33.0
22763,A-PNS-2-0,28.5
22764,A-PNS-2-1,27.25
22765,A-PNS-2-2,28.625
22766,A-PNS-2-3,28.125
22767,A-PNS-2-4,28.5
22768,A-PNS-2-5,25.25
22769,A-PNS-2-6,26.25
22770,A-PNS-3-0,31.25
22771,A-PNS-3-1,29.75
22772,A-PNS-3-2,30.75
22773,A-PNS-3-3,30.333333333333332
22774,A-PNS-3-4,31.1
22775,A-PNS-3-5,33.5
22776,A-PNS-3-6,29.77777777777778
22777,A-PNS-4-0,33.6
22778,A-PNS-4-1,32.333333333333336
22779,A-PNS-4-2,33.375
22780,A-PNS-4-3,33.75
22781,A-PNS-4-4,33.875
22782,A-PNS-4-5,34.75
22783,A-PNS-4-6,32.77777777777778
22784,A-PNS-5-0,34.875
22785,A-PNS-5-1,34.666666666666664
22786,A-PNS-5-2,35.0
22787,A-PNS-5-3,35.3
22788,A-PNS-5-4,35.666666666666664
22789,A-PNS-5-5,38.0
22790,A-PNS-5-6,34.0
22791,A-PNS-6-0,36.875
22792,A-PNS-6-1,36.75
22793,A-PNS-6-2,36.5
22794,A-PNS-6-3,37.375
22795,A-PNS-6-4,36.44444444444444
22796,A-PNS-6-5,45.3
22797,A-PNS-6-6,40.55555555555556
22798,A-PNS-7-0,36.5
22799,A-PNS-7-1,36.2
22800,A-PNS-7-2,36.22222222222222
22801,A-PNS-7-3,36.125
22802,A-PNS-7-4,36.25
22803,A-PNS-7-5,48.5
22804,A-PNS-7-6,41.22222222222222
22805,A-PNS-8-0,36.125
22806,A-PNS-8-1,36.5
22807,A-PNS-8-2,35.888888888888886
22808,A-PNS-8-3,37.1
22809,A-PNS-8-4,36.2
22810,A-PNS-8-5,40.77777777777778
22811,A-PNS-8-6,38.5
22812,A-PNS-9-0,33.666666666666664
22813,A-PNS-9-1,35.0
22814,A-PNS-9-2,34.125
22815,A-PNS-9-3,35.125
22816,A-PNS-9-4,33.625
22817,A-PNS-9-5,32.888888888888886
22818,A-PNS-9-6,34.5
22819,A-PPG-1-0,1.0
22820,A-PPG-1-2,1.0
22821,A-PPG-1-3,1.0
22822,A-PPG-1-4,1.0
22823,A-PPG-1-6,1.0
22824,A-PPG-10-0,1.0
22825,A-PPG-10-3,1.0
22826,A-PPG-11-0,1.0
22827,A-PPG-11-3,1.0
22828,A-PPG-12-0,1.0
22829,A-PPG-12-1,1.0
22830,A-PPG-12-3,1.0
22831,A-PPG-12-6,1.0
22832,A-PPG-2-0,1.0
22833,A-PPG-2-3,1.0
22834,A-PPG-2-4,1.0
22835,A-PPG-3-0,1.0
22836,A-PPG-3-3,1.0
22837,A-PPG-3-4,1.0
22838,A-PPG-4-0,1.0
22839,A-PPG-4-3,1.0
22840,A-PPG-5-0,1.0
22841,A-PPG-5-1,1.0
22842,A-PPG-5-3,1.0
22843,A-PPG-5-4,1.0
22844,A-PPG-6-0,1.0
22845,A-PPG-6-1,1.0
22846,A-PPG-6-2,1.0
22847,A-PPG-6-3,1.0
22848,A-PPG-6-4,1.0
22849,A-PPG-7-0,1.0
22850,A-PPG-7-1,1.0
22851,A-PPG-7-2,1.0
22852,A-PPG-7-3,1.0
22853,A-PPG-7-4,1.0
22854,A-PPG-8-0,1.0
22855,A-PPG-8-1,1.0
22856,A-PPG-8-3,1.0
22857,A-PPG-9-0,1.0
22858,A-PPG-9-3,1.0
22859,A-PQI-1-0,2.0
22860,A-PQI-1-1,2.0
22861,A-PQI-1-2,2.0
22862,A-PQI-1-3,2.0
22863,A-PQI-1-4,2.0
22864,A-PQI-1-5,1.0
22865,A-PQI-1-6,1.0
22866,A-PQI-10-0,2.0
22867,A-PQI-10-1,1.5
22868,A-PQI-10-2,2.0
22869,A-PQI-10-3,2.0
22870,A-PQI-10-4,2.0
22871,A-PQI-10-5,1.0
22872,A-PQI-10-6,1.5
22873,A-PQI-11-0,2.0
22874,A-PQI-11-1,1.625
22875,A-PQI-11-2,2.0
22876,A-PQI-11-3,1.7777777777777777
22877,A-PQI-11-4,2.0
22878,A-PQI-11-5,1.1111111111111112
22879,A-PQI-11-6,1.5
22880,A-PQI-12-0,2.0
22881,A-PQI-12-1,1.8888888888888888
22882,A-PQI-12-2,2.0
22883,A-PQI-12-3,2.0
22884,A-PQI-12-4,2.0
22885,A-PQI-12-5,1.0
22886,A-PQI-12-6,1.3
22887,A-PQI-2-0,2.0
22888,A-PQI-2-1,2.0
22889,A-PQI-2-2,2.0
22890,A-PQI-2-3,2.0
22891,A-PQI-2-4,2.0
22892,A-PQI-2-5,1.0
22893,A-PQI-2-6,1.0
22894,A-PQI-3-0,2.0
22895,A-PQI-3-1,2.0
22896,A-PQI-3-2,2.0
22897,A-PQI-3-3,2.0
22898,A-PQI-3-4,2.0
22899,A-PQI-3-5,1.0
22900,A-PQI-3-6,1.0
22901,A-PQI-4-0,2.0
22902,A-PQI-4-1,2.0
22903,A-PQI-4-2,2.0
22904,A-PQI-4-3,2.0
22905,A-PQI-4-4,2.0
22906,A-PQI-4-5,1.0
22907,A-PQI-4-6,1.0
22908,A-PQI-5-0,2.0
22909,A-PQI-5-1,2.0
22910,A-PQI-5-2,2.0
22911,A-PQI-5-3,2.0
22912,A-PQI-5-4,2.0
22913,A-PQI-5-5,1.0
22914,A-PQI-5-6,1.0
22915,A-PQI-6-0,2.0
22916,A-PQI-6-1,1.25
22917,A-PQI-6-2,2.0
22918,A-PQI-6-3,2.0
22919,A-PQI-6-4,2.0
22920,A-PQI-6-5,1.0
22921,A-PQI-6-6,1.8
22922,A-PQI-7-0,2.0
22923,A-PQI-7-1,1.5
22924,A-PQI-7-2,2.0
22925,A-PQI-7-3,2.0
22926,A-PQI-7-4,2.0
22927,A-PQI-7-5,1.0
22928,A-PQI-7-6,1.4444444444444444
22929,A-PQI-8-0,2.0
22930,A-PQI-8-1,1.5
22931,A-PQI-8-2,2.0
22932,A-PQI-8-3,2.0
22933,A-PQI-8-4,2.0
22934,A-PQI-8-5,1.0
22935,A-PQI-8-6,1.5
22936,A-PQI-9-0,2.0
22937,A-PQI-9-1,1.5
22938,A-PQI-9-2,2.0
22939,A-PQI-9-3,2.0
22940,A-PQI-9-4,2.0
22941,A-PQI-9-5,1.0
22942,A-PQI-9-6,1.5
22943,A-PRC-1-0,2.0
22944,A-PRC-1-1,2.0
22945,A-PRC-1-2,2.0
22946,A-PRC-1-3,2.0
22947,A-PRC-1-4,2.0
22948,A-PRC-1-5,2.0
22949,A-PRC-1-6,2.0
22950,A-PRC-10-0,2.0
22951,A-PRC-10-1,2.0
22952,A-PRC-10-2,2.0
22953,A-PRC-10-3,2.0
22954,A-PRC-10-4,2.0
22955,A-PRC-10-5,1.5
22956,A-PRC-10-6,2.0
22957,A-PRC-11-0,2.0
22958,A-PRC-11-1,2.125
22959,A-PRC-11-2,2.125
22960,A-PRC-11-3,2.0
22961,A-PRC-11-4,2.0
22962,A-PRC-11-5,1.5555555555555556
22963,A-PRC-11-6,2.0
22964,A-PRC-12-0,2.1
22965,A-PRC-12-1,2.0
22966,A-PRC-12-2,2.0
22967,A-PRC-12-3,2.0
22968,A-PRC-12-4,2.0
22969,A-PRC-12-5,2.2222222222222223
22970,A-PRC-12-6,2.2
22971,A-PRC-2-0,2.0
22972,A-PRC-2-1,2.0
22973,A-PRC-2-2,2.0
22974,A-PRC-2-3,2.0
22975,A-PRC-2-4,2.0
22976,A-PRC-2-5,2.0
22977,A-PRC-2-6,2.0
22978,A-PRC-3-0,2.0
22979,A-PRC-3-1,2.0
22980,A-PRC-3-2,2.0
22981,A-PRC-3-3,2.0
22982,A-PRC-3-4,2.0
22983,A-PRC-3-5,2.0
22984,A-PRC-3-6,2.0
22985,A-PRC-4-0,2.0
22986,A-PRC-4-1,2.0
22987,A-PRC-4-2,2.0
22988,A-PRC-4-3,2.0
22989,A-PRC-4-4,2.0
22990,A-PRC-4-5,2.0
22991,A-PRC-4-6,2.0
22992,A-PRC-5-0,2.0
22993,A-PRC-5-1,2.0
22994,A-PRC-5-2,2.0
22995,A-PRC-5-3,2.0
22996,A-PRC-5-4,2.0
22997,A-PRC-5-5,2.0
22998,A-PRC-5-6,2.0
22999,A-PRC-6-0,2.0
23000,A-PRC-6-1,2.0
23001,A-PRC-6-2,2.0
23002,A-PRC-6-3,2.0
23003,A-PRC-6-4,2.0
23004,A-PRC-6-5,2.0
23005,A-PRC-6-6,2.0
23006,A-PRC-7-0,2.0
23007,A-PRC-7-1,2.0
23008,A-PRC-7-2,2.0
23009,A-PRC-7-3,2.0
23010,A-PRC-7-4,2.0
23011,A-PRC-7-5,2.0
23012,A-PRC-7-6,2.0
23013,A-PRC-8-0,2.0
23014,A-PRC-8-1,2.0
23015,A-PRC-8-2,2.0
23016,A-PRC-8-3,2.0
23017,A-PRC-8-4,2.0
23018,A-PRC-8-5,2.0
23019,A-PRC-8-6,2.0
23020,A-PRC-9-0,2.0
23021,A-PRC-9-1,2.0
23022,A-PRC-9-2,2.0
23023,A-PRC-9-3,2.0
23024,A-PRC-9-4,2.0
23025,A-PRC-9-5,1.4444444444444444
23026,A-PRC-9-6,2.0
23027,A-PSC-1-0,16.77777777777778
23028,A-PSC-1-1,16.2
23029,A-PSC-1-2,16.6
23030,A-PSC-1-3,17.444444444444443
23031,A-PSC-1-4,17.625
23032,A-PSC-1-5,13.5
23033,A-PSC-1-6,16.5
23034,A-PSC-10-0,19.444444444444443
23035,A-PSC-10-1,18.4
23036,A-PSC-10-2,18.1
23037,A-PSC-10-3,19.666666666666668
23038,A-PSC-10-4,20.0
23039,A-PSC-10-5,14.75
23040,A-PSC-10-6,19.125
23041,A-PSC-11-0,19.625
23042,A-PSC-11-1,19.25
23043,A-PSC-11-2,19.375
23044,A-PSC-11-3,18.11111111111111
23045,A-PSC-11-4,18.5
23046,A-PSC-11-5,16.555555555555557
23047,A-PSC-11-6,20.0
23048,A-PSC-12-0,19.0
23049,A-PSC-12-1,17.666666666666668
23050,A-PSC-12-2,18.75
23051,A-PSC-12-3,20.0
23052,A-PSC-12-4,19.5
23053,A-PSC-12-5,16.88888888888889
23054,A-PSC-12-6,20.2
23055,A-PSC-2-0,17.75
23056,A-PSC-2-1,17.0
23057,A-PSC-2-2,17.0
23058,A-PSC-2-3,17.875
23059,A-PSC-2-4,17.75
23060,A-PSC-2-5,13.375
23061,A-PSC-2-6,16.75
23062,A-PSC-3-0,18.375
23063,A-PSC-3-1,18.375
23064,A-PSC-3-2,17.5
23065,A-PSC-3-3,18.22222222222222
23066,A-PSC-3-4,18.3
23067,A-PSC-3-5,13.8
23068,A-PSC-3-6,18.555555555555557
23069,A-PSC-4-0,19.0
23070,A-PSC-4-1,18.666666666666668
23071,A-PSC-4-2,18.125
23072,A-PSC-4-3,19.0
23073,A-PSC-4-4,19.0
23074,A-PSC-4-5,13.875
23075,A-PSC-4-6,18.88888888888889
23076,A-PSC-5-0,19.0
23077,A-PSC-5-1,17.88888888888889
23078,A-PSC-5-2,18.5
23079,A-PSC-5-3,19.0
23080,A-PSC-5-4,19.11111111111111
23081,A-PSC-5-5,14.375
23082,A-PSC-5-6,18.375
23083,A-PSC-6-0,20.125
23084,A-PSC-6-1,19.75
23085,A-PSC-6-2,20.125
23086,A-PSC-6-3,21.125
23087,A-PSC-6-4,20.0
23088,A-PSC-6-5,16.3
23089,A-PSC-6-6,20.555555555555557
23090,A-PSC-7-0,20.3
23091,A-PSC-7-1,20.1
23092,A-PSC-7-2,20.444444444444443
23093,A-PSC-7-3,21.125
23094,A-PSC-7-4,20.125
23095,A-PSC-7-5,17.625
23096,A-PSC-7-6,20.88888888888889
23097,A-PSC-8-0,20.0
23098,A-PSC-8-1,18.875
23099,A-PSC-8-2,19.0
23100,A-PSC-8-3,20.6
23101,A-PSC-8-4,20.0
23102,A-PSC-8-5,16.22222222222222
23103,A-PSC-8-6,20.0
23104,A-PSC-9-0,19.555555555555557
23105,A-PSC-9-1,18.5
23106,A-PSC-9-2,18.375
23107,A-PSC-9-3,19.875
23108,A-PSC-9-4,20.0
23109,A-PSC-9-5,14.666666666666666
23110,A-PSC-9-6,18.4
23111,A-PSE-1-0,2.111111111111111
23112,A-PSE-1-1,2.4
23113,A-PSE-1-2,2.2
23114,A-PSE-1-3,1.6666666666666667
23115,A-PSE-1-4,2.25
23116,A-PSE-1-5,2.0
23117,A-PSE-1-6,1.75
23118,A-PSE-10-0,2.0
23119,A-PSE-10-1,1.1
23120,A-PSE-10-2,1.2
23121,A-PSE-10-3,2.0
23122,A-PSE-10-4,2.0
23123,A-PSE-10-5,1.5
23124,A-PSE-10-6,2.0
23125,A-PSE-11-0,2.125
23126,A-PSE-11-1,2.125
23127,A-PSE-11-2,2.125
23128,A-PSE-11-3,2.2222222222222223
23129,A-PSE-11-4,2.2
23130,A-PSE-11-5,2.2222222222222223
23131,A-PSE-11-6,2.125
23132,A-PSE-12-0,2.6
23133,A-PSE-12-1,2.5555555555555554
23134,A-PSE-12-2,2.625
23135,A-PSE-12-3,2.75
23136,A-PSE-12-4,2.625
23137,A-PSE-12-5,2.5555555555555554
23138,A-PSE-12-6,2.6
23139,A-PSE-2-0,1.875
23140,A-PSE-2-1,2.0
23141,A-PSE-2-2,2.0
23142,A-PSE-2-3,1.875
23143,A-PSE-2-4,2.0
23144,A-PSE-2-5,2.0
23145,A-PSE-2-6,1.75
23146,A-PSE-3-0,2.0
23147,A-PSE-3-1,2.0
23148,A-PSE-3-2,2.0
23149,A-PSE-3-3,2.0
23150,A-PSE-3-4,2.0
23151,A-PSE-3-5,2.0
23152,A-PSE-3-6,2.0
23153,A-PSE-4-0,2.0
23154,A-PSE-4-1,1.8888888888888888
23155,A-PSE-4-2,2.0
23156,A-PSE-4-3,2.0
23157,A-PSE-4-4,2.0
23158,A-PSE-4-5,2.0
23159,A-PSE-4-6,2.0
23160,A-PSE-5-0,2.0
23161,A-PSE-5-1,2.0
23162,A-PSE-5-2,2.0
23163,A-PSE-5-3,2.5
23164,A-PSE-5-4,2.5555555555555554
23165,A-PSE-5-5,2.5
23166,A-PSE-5-6,2.5
23167,A-PSE-6-0,2.375
23168,A-PSE-6-1,2.5
23169,A-PSE-6-2,2.5
23170,A-PSE-6-3,2.75
23171,A-PSE-6-4,2.6666666666666665
23172,A-PSE-6-5,2.7
23173,A-PSE-6-6,2.6666666666666665
23174,A-PSE-7-0,3.0
23175,A-PSE-7-1,3.0
23176,A-PSE-7-2,3.0
23177,A-PSE-7-3,3.0
23178,A-PSE-7-4,3.0
23179,A-PSE-7-5,3.0
23180,A-PSE-7-6,3.0
23181,A-PSE-8-0,2.5
23182,A-PSE-8-1,2.25
23183,A-PSE-8-2,2.3333333333333335
23184,A-PSE-8-3,2.4
23185,A-PSE-8-4,2.4
23186,A-PSE-8-5,2.4444444444444446
23187,A-PSE-8-6,2.5
23188,A-PSE-9-0,2.0
23189,A-PSE-9-1,1.0
23190,A-PSE-9-2,1.5
23191,A-PSE-9-3,2.0
23192,A-PSE-9-4,2.0
23193,A-PSE-9-5,2.0
23194,A-PSE-9-6,1.9
23195,A-PSG-1-0,1.8888888888888888
23196,A-PSG-1-1,2.0
23197,A-PSG-1-2,1.9
23198,A-PSG-1-3,2.0
23199,A-PSG-1-4,2.0
23200,A-PSG-1-5,1.875
23201,A-PSG-1-6,2.0
23202,A-PSG-10-0,2.0
23203,A-PSG-10-1,2.0
23204,A-PSG-10-2,2.0
23205,A-PSG-10-3,2.0
23206,A-PSG-10-4,2.0
23207,A-PSG-10-5,2.0
23208,A-PSG-10-6,2.125
23209,A-PSG-11-0,2.0
23210,A-PSG-11-1,2.0
23211,A-PSG-11-2,2.0
23212,A-PSG-11-3,2.0
23213,A-PSG-11-4,2.0
23214,A-PSG-11-5,2.0
23215,A-PSG-11-6,2.0
23216,A-PSG-12-0,2.0
23217,A-PSG-12-1,2.0
23218,A-PSG-12-2,2.0
23219,A-PSG-12-3,2.0
23220,A-PSG-12-4,2.0
23221,A-PSG-12-5,2.0
23222,A-PSG-12-6,2.0
23223,A-PSG-2-0,2.0
23224,A-PSG-2-1,2.0
23225,A-PSG-2-2,2.0
23226,A-PSG-2-3,2.0
23227,A-PSG-2-4,2.0
23228,A-PSG-2-5,2.0
23229,A-PSG-2-6,2.0
23230,A-PSG-3-0,2.0
23231,A-PSG-3-1,2.0
23232,A-PSG-3-2,2.0
23233,A-PSG-3-3,2.0
23234,A-PSG-3-4,2.0
23235,A-PSG-3-5,2.0
23236,A-PSG-3-6,2.0
23237,A-PSG-4-0,2.0
23238,A-PSG-4-1,2.0
23239,A-PSG-4-2,2.0
23240,A-PSG-4-3,2.0
23241,A-PSG-4-4,2.0
23242,A-PSG-4-5,2.0
23243,A-PSG-4-6,2.0
23244,A-PSG-5-0,2.0
23245,A-PSG-5-1,2.0
23246,A-PSG-5-2,2.0
23247,A-PSG-5-3,2.0
23248,A-PSG-5-4,2.0
23249,A-PSG-5-5,2.0
23250,A-PSG-5-6,2.0
23251,A-PSG-6-0,2.0
23252,A-PSG-6-1,2.0
23253,A-PSG-6-2,2.0
23254,A-PSG-6-3,2.0
23255,A-PSG-6-4,2.0
23256,A-PSG-6-5,2.0
23257,A-PSG-6-6,2.0
23258,A-PSG-7-0,2.0
23259,A-PSG-7-1,2.0
23260,A-PSG-7-2,2.0
23261,A-PSG-7-3,2.0
23262,A-PSG-7-4,2.0
23263,A-PSG-7-5,2.0
23264,A-PSG-7-6,2.0
23265,A-PSG-8-0,2.0
23266,A-PSG-8-1,2.0
23267,A-PSG-8-2,2.0
23268,A-PSG-8-3,2.0
23269,A-PSG-8-4,2.0
23270,A-PSG-8-5,2.0
23271,A-PSG-8-6,2.0
23272,A-PSG-9-0,2.0
23273,A-PSG-9-1,2.0
23274,A-PSG-9-2,2.0
23275,A-PSG-9-3,2.0
23276,A-PSG-9-4,2.0
23277,A-PSG-9-5,2.0
23278,A-PSG-9-6,2.0
23279,A-PSM-1-0,1.0
23280,A-PSM-1-1,1.0
23281,A-PSM-1-2,1.0
23282,A-PSM-1-3,1.625
23283,A-PSM-1-4,1.0
23284,A-PSM-1-5,1.0
23285,A-PSM-1-6,1.5
23286,A-PSM-10-0,1.0
23287,A-PSM-10-3,1.4444444444444444
23288,A-PSM-10-4,1.0
23289,A-PSM-10-5,1.0
23290,A-PSM-10-6,1.5
23291,A-PSM-11-0,1.4285714285714286
23292,A-PSM-11-1,1.0
23293,A-PSM-11-2,1.5
23294,A-PSM-11-3,1.2
23295,A-PSM-11-4,1.2857142857142858
23296,A-PSM-11-5,1.0
23297,A-PSM-11-6,1.1666666666666667
23298,A-PSM-12-0,1.4
23299,A-PSM-12-1,1.0
23300,A-PSM-12-2,1.0
23301,A-PSM-12-3,2.0
23302,A-PSM-12-4,1.5
23303,A-PSM-12-5,1.5
23304,A-PSM-12-6,1.8333333333333333
23305,A-PSM-2-0,1.5
23306,A-PSM-2-1,2.0
23307,A-PSM-2-2,2.0
23308,A-PSM-2-3,1.3333333333333333
23309,A-PSM-2-4,1.5
23310,A-PSM-2-5,2.5
23311,A-PSM-2-6,1.3333333333333333
23312,A-PSM-3-0,2.0
23313,A-PSM-3-1,2.75
23314,A-PSM-3-2,2.0
23315,A-PSM-3-3,1.5
23316,A-PSM-3-4,2.0
23317,A-PSM-3-5,1.8
23318,A-PSM-3-6,1.6
23319,A-PSM-4-0,2.0
23320,A-PSM-4-1,1.6666666666666667
23321,A-PSM-4-2,2.25
23322,A-PSM-4-3,1.75
23323,A-PSM-4-4,2.0
23324,A-PSM-4-5,2.375
23325,A-PSM-4-6,1.75
23326,A-PSM-5-0,1.3333333333333333
23327,A-PSM-5-2,1.4
23328,A-PSM-5-3,1.5
23329,A-PSM-5-4,2.0
23330,A-PSM-5-5,2.3333333333333335
23331,A-PSM-5-6,1.5
23332,A-PSM-6-0,1.0
23333,A-PSM-6-1,1.0
23334,A-PSM-6-2,1.4285714285714286
23335,A-PSM-6-3,2.0
23336,A-PSM-6-4,2.0
23337,A-PSM-6-5,1.625
23338,A-PSM-6-6,1.8888888888888888
23339,A-PSM-7-0,1.0
23340,A-PSM-7-1,1.0
23341,A-PSM-7-2,1.1111111111111112
23342,A-PSM-7-3,2.0
23343,A-PSM-7-4,1.25
23344,A-PSM-7-5,1.625
23345,A-PSM-7-6,2.0
23346,A-PSM-8-0,1.0
23347,A-PSM-8-1,1.0
23348,A-PSM-8-2,1.0
23349,A-PSM-8-3,1.9
23350,A-PSM-8-4,1.2
23351,A-PSM-8-5,1.4285714285714286
23352,A-PSM-8-6,2.0
23353,A-PSM-9-0,2.0
23354,A-PSM-9-3,1.0
23355,A-PSM-9-5,1.0
23356,A-PSM-9-6,1.1
23357,A-PSP-1-0,38.77777777777778
23358,A-PSP-1-1,36.1
23359,A-PSP-1-2,38.0
23360,A-PSP-1-3,38.333333333333336
23361,A-PSP-1-4,38.75
23362,A-PSP-1-5,38.75
23363,A-PSP-1-6,38.0
23364,A-PSP-10-0,27.77777777777778
23365,A-PSP-10-1,26.6
23366,A-PSP-10-2,26.6
23367,A-PSP-10-3,28.444444444444443
23368,A-PSP-10-4,26.75
23369,A-PSP-10-5,28.875
23370,A-PSP-10-6,30.75
23371,A-PSP-11-0,36.125
23372,A-PSP-11-1,35.25
23373,A-PSP-11-2,35.125
23374,A-PSP-11-3,34.44444444444444
23375,A-PSP-11-4,33.5
23376,A-PSP-11-5,36.55555555555556
23377,A-PSP-11-6,37.0
23378,A-PSP-12-0,37.7
23379,A-PSP-12-1,34.22222222222222
23380,A-PSP-12-2,35.5
23381,A-PSP-12-3,39.75
23382,A-PSP-12-4,38.875
23383,A-PSP-12-5,39.0
23384,A-PSP-12-6,40.3
23385,A-PSP-2-0,42.25
23386,A-PSP-2-1,39.25
23387,A-PSP-2-2,41.125
23388,A-PSP-2-3,40.5
23389,A-PSP-2-4,41.75
23390,A-PSP-2-5,42.375
23391,A-PSP-2-6,42.125
23392,A-PSP-3-0,46.5
23393,A-PSP-3-1,44.125
23394,A-PSP-3-2,45.625
23395,A-PSP-3-3,44.333333333333336
23396,A-PSP-3-4,47.0
23397,A-PSP-3-5,48.7
23398,A-PSP-3-6,47.22222222222222
23399,A-PSP-4-0,44.0
23400,A-PSP-4-1,40.888888888888886
23401,A-PSP-4-2,41.75
23402,A-PSP-4-3,43.625
23403,A-PSP-4-4,46.25
23404,A-PSP-4-5,42.875
23405,A-PSP-4-6,44.55555555555556
23406,A-PSP-5-0,28.875
23407,A-PSP-5-1,28.666666666666668
23408,A-PSP-5-2,28.8
23409,A-PSP-5-3,29.9
23410,A-PSP-5-4,29.77777777777778
23411,A-PSP-5-5,28.625
23412,A-PSP-5-6,29.5
23413,A-PSP-6-0,21.375
23414,A-PSP-6-1,20.5
23415,A-PSP-6-2,20.25
23416,A-PSP-6-3,20.625
23417,A-PSP-6-4,21.0
23418,A-PSP-6-5,20.1
23419,A-PSP-6-6,22.333333333333332
23420,A-PSP-7-0,19.8
23421,A-PSP-7-1,18.9
23422,A-PSP-7-2,19.0
23423,A-PSP-7-3,20.25
23424,A-PSP-7-4,20.5
23425,A-PSP-7-5,18.875
23426,A-PSP-7-6,20.88888888888889
23427,A-PSP-8-0,19.875
23428,A-PSP-8-1,19.125
23429,A-PSP-8-2,18.666666666666668
23430,A-PSP-8-3,20.6
23431,A-PSP-8-4,19.9
23432,A-PSP-8-5,18.77777777777778
23433,A-PSP-8-6,20.75
23434,A-PSP-9-0,22.0
23435,A-PSP-9-1,21.0
23436,A-PSP-9-2,21.0
23437,A-PSP-9-3,23.25
23438,A-PSP-9-4,21.625
23439,A-PSP-9-5,20.666666666666668
23440,A-PSP-9-6,22.3
23441,A-PUB-1-0,2.4444444444444446
23442,A-PUB-1-1,2.4
23443,A-PUB-1-2,2.5
23444,A-PUB-1-3,2.5555555555555554
23445,A-PUB-1-4,2.5
23446,A-PUB-1-5,1.5
23447,A-PUB-1-6,1.0
23448,A-PUB-10-0,3.0
23449,A-PUB-10-1,2.9
23450,A-PUB-10-2,3.0
23451,A-PUB-10-3,3.0
23452,A-PUB-10-4,3.0
23453,A-PUB-10-5,2.0
23454,A-PUB-10-6,1.125
23455,A-PUB-11-0,3.0
23456,A-PUB-11-1,2.625
